queried,exchange,preference,class,type
nsa.gov,sec-jeemsg.eemsg.mail.mil.,20,IN,MX
nsep.gov,email.nsep.gov.,1,IN,MX
oea.gov,oea-gov.mail.protection.outlook.com.,0,IN,MX
oldcc.gov,oldcc-gov.mail.protection.outlook.com.,0,IN,MX
tak.gov,takproductcenter.mail.protection.office365.us.,0,IN,MX
tswg.gov,ironport.tswg.gov.,10,IN,MX
tswg.gov,blocker.cttso.gov.,20,IN,MX
ukraineoversight.gov,redsnake.dodig.mil.,30,IN,MX
ukraineoversight.gov,pri-jeemsg.eemsg.mail.mil.,10,IN,MX
ukraineoversight.gov,sec-jeemsg.eemsg.mail.mil.,20,IN,MX
ukraineoversight.gov,redsnake2.dodig.mil.,40,IN,MX
usandc.gov,mnsa-esa-001azu.altusandc.gov.,5,IN,MX
usandc.gov,sxht-esa-002u.aftac.gov.,10,IN,MX
usandc.gov,sxht-esa-001u.aftac.gov.,10,IN,MX
ed.gov,ed-gov.mail.protection.outlook.com.,10,IN,MX
fafsa.gov,fafsa-gov.mail.protection.outlook.com.,10,IN,MX
studentaid.gov,in1.mail.studentaid.gov.,10,IN,MX
ameslab.gov,alt1.aspmx.l.google.com.,5,IN,MX
ameslab.gov,alt2.aspmx.l.google.com.,5,IN,MX
ameslab.gov,aspmx.l.google.com.,1,IN,MX
ameslab.gov,alt3.aspmx.l.google.com.,10,IN,MX
ameslab.gov,alt4.aspmx.l.google.com.,10,IN,MX
anl.gov,mailgateway.anl.gov.,10,IN,MX
anl.gov,mailgateway-bak.anl.gov.,10,IN,MX
arm.gov,mxa-00689501.gslb.gpphosted.com.,10,IN,MX
arm.gov,mxb-00689501.gslb.gpphosted.com.,10,IN,MX
bnl.gov,mxb-00008201.gslb.pphosted.com.,10,IN,MX
bnl.gov,mxa-00008201.gslb.pphosted.com.,10,IN,MX
bpa.gov,bpa-gov.mail.protection.outlook.com.,0,IN,MX
casl.gov,mxa-00689501.gslb.gpphosted.com.,10,IN,MX
casl.gov,mxb-00689501.gslb.gpphosted.com.,10,IN,MX
cebaf.gov,mxb-0027ee01.gslb.pphosted.com.,10,IN,MX
cebaf.gov,mxa-0027ee01.gslb.pphosted.com.,10,IN,MX
cendi.gov,mxb-001d2d01.gslb.gpphosted.com.,10,IN,MX
cendi.gov,mxa-001d2d01.gslb.gpphosted.com.,10,IN,MX
doe.gov,mxb-002bc302.gslb.gpphosted.com.,10,IN,MX
doe.gov,mxa-002bc302.gslb.gpphosted.com.,10,IN,MX
eia.gov,mxb-002bc302.gslb.gpphosted.com.,10,IN,MX
eia.gov,mxa-002bc302.gslb.gpphosted.com.,10,IN,MX
energycodes.gov,energycodes-gov.mail.protection.outlook.com.,0,IN,MX
energycodes.gov,emailgw01.pnnl.gov.,10,IN,MX
energycodes.gov,emailgw02.pnnl.gov.,20,IN,MX
energycommunities.gov,mxa-002bc302.gslb.gpphosted.com.,10,IN,MX
energycommunities.gov,mxb-002bc302.gslb.gpphosted.com.,10,IN,MX
energy.gov,mxb-002bc302.gslb.gpphosted.com.,10,IN,MX
energy.gov,mxa-002bc302.gslb.gpphosted.com.,10,IN,MX
fnal.gov,fnal-gov.mail.protection.outlook.com.,10,IN,MX
fueleconomy.gov,MTA02.ORNL.gov.,5,IN,MX
fueleconomy.gov,MTA01.ORNL.gov.,5,IN,MX
hanford.gov,smtp1.hanford.gov.,20,IN,MX
hanford.gov,smtp2.hanford.gov.,20,IN,MX
inl.gov,inl-gov.mail.protection.outlook.com.,100,IN,MX
isotope.gov,MTA01.ORNL.gov.,5,IN,MX
isotope.gov,MTA02.ORNL.gov.,5,IN,MX
isotopes.gov,mxa-00689501.gslb.gpphosted.com.,10,IN,MX
isotopes.gov,mxb-00689501.gslb.gpphosted.com.,10,IN,MX
lanl.gov,proofpoint8.lanl.gov.,0,IN,MX
lanl.gov,proofpoint7.lanl.gov.,0,IN,MX
lbl.gov,aspmx.l.google.com.,1,IN,MX
lbl.gov,alt3.aspmx.l.google.com.,10,IN,MX
lbl.gov,alt1.aspmx.l.google.com.,5,IN,MX
lbl.gov,alt2.aspmx.l.google.com.,5,IN,MX
lbl.gov,alt4.aspmx.l.google.com.,10,IN,MX
llnl.gov,mxa-00379502.gslb.gpphosted.com.,10,IN,MX
llnl.gov,mxb-00379502.gslb.gpphosted.com.,10,IN,MX
nccs.gov,mxa-00689501.gslb.gpphosted.com.,10,IN,MX
nccs.gov,mxb-00689501.gslb.gpphosted.com.,10,IN,MX
ncrc.gov,mxa-00689501.gslb.gpphosted.com.,10,IN,MX
ncrc.gov,mxb-00689501.gslb.gpphosted.com.,10,IN,MX
nersc.gov,esa2.nersc.gov.,5,IN,MX
nersc.gov,esa1.nersc.gov.,5,IN,MX
nrel.gov,nrel-gov.mail.protection.outlook.com.,10,IN,MX
nrelhub.gov,nrelhub-gov.mail.protection.outlook.com.,0,IN,MX
ntrc.gov,MTA02.ORNL.gov.,5,IN,MX
ntrc.gov,MTA01.ORNL.gov.,5,IN,MX
orau.gov,barracuda.orau.gov.,10,IN,MX
ornl.gov,mxa-00689501.gslb.gpphosted.com.,10,IN,MX
ornl.gov,mxb-00689501.gslb.gpphosted.com.,10,IN,MX
osti.gov,mxa-001d2d01.gslb.gpphosted.com.,10,IN,MX
osti.gov,mxb-001d2d01.gslb.gpphosted.com.,10,IN,MX
pcast.gov,alt2.aspmx.l.google.com.,5,IN,MX
pcast.gov,alt4.aspmx.l.google.com.,10,IN,MX
pcast.gov,aspmx.l.google.com.,1,IN,MX
pcast.gov,alt3.aspmx.l.google.com.,10,IN,MX
pcast.gov,alt1.aspmx.l.google.com.,5,IN,MX
pnl.gov,pnl-gov.mail.protection.outlook.com.,0,IN,MX
pnnl.gov,pnnl-gov.mail.protection.outlook.com.,0,IN,MX
pppl.gov,mxb-0006c101.gslb.pphosted.com.,10,IN,MX
pppl.gov,mxa-0006c101.gslb.pphosted.com.,10,IN,MX
pppo.gov,mta02.pppo.gov.,10,IN,MX
pppo.gov,mta01.pppo.gov.,10,IN,MX
rl.gov,rl-gov.mail.protection.outlook.com.,0,IN,MX
sandia.gov,smtp01asnl.sandia.gov.,10,IN,MX
sandia.gov,smtp02asnl.sandia.gov.,10,IN,MX
scidac.gov,mxa-00689501.gslb.gpphosted.com.,10,IN,MX
scidac.gov,mxb-00689501.gslb.gpphosted.com.,10,IN,MX
science.gov,mxa-001d2d01.gslb.gpphosted.com.,10,IN,MX
science.gov,mxb-001d2d01.gslb.gpphosted.com.,10,IN,MX
smartgrid.gov,smartgrid-gov.mail.protection.outlook.com.,10,IN,MX
sns.gov,mxb-00689501.gslb.gpphosted.com.,10,IN,MX
sns.gov,mxa-00689501.gslb.gpphosted.com.,10,IN,MX
srnl.gov,srnl-gov.mail.protection.outlook.com.,0,IN,MX
srs.gov,mail2.srs.gov.,10,IN,MX
srs.gov,mail1.srs.gov.,99,IN,MX
srs.gov,mail3.srs.gov.,10,IN,MX
swpa.gov,swpa-gov.mail.protection.outlook.com.,0,IN,MX
unnpp.gov,unnpp.mail.protection.office365.us.,50,IN,MX
unnpp.gov,mxb-002b4101.gslb.gpphosted.com.,10,IN,MX
unnpp.gov,mxa-002b4101.gslb.gpphosted.com.,10,IN,MX
wapa.gov,mxa-002bc302.gslb.gpphosted.com.,10,IN,MX
wapa.gov,mxb-002bc302.gslb.gpphosted.com.,10,IN,MX
ymp.gov,mxrelay.doe.gov.,15,IN,MX
acf.gov,smtp2.ees.hhs.gov.,10,IN,MX
acf.gov,smtp.ees.hhs.gov.,20,IN,MX
acl.gov,smtp.ees.hhs.gov.,20,IN,MX
acl.gov,acl.gov.,5,IN,MX
acl.gov,smtp2.ees.hhs.gov.,10,IN,MX
ahcpr.gov,smtp2.ees.hhs.gov.,10,IN,MX
ahcpr.gov,smtp.ees.hhs.gov.,20,IN,MX
ahrq.gov,alt1.us.etp.fireeyegov.com.,20,IN,MX
ahrq.gov,primary.us.etp.fireeyegov.com.,10,IN,MX
ahrq.gov,alt2.us.etp.fireeyegov.com.,30,IN,MX
ahrq.gov,alt3.us.etp.fireeyegov.com.,40,IN,MX
aids.gov,smtp.ees.hhs.gov.,20,IN,MX
aids.gov,smtp2.ees.hhs.gov.,10,IN,MX
alzheimers.gov,nihcesxway6.hub.nih.gov.,10,IN,MX
alzheimers.gov,nihcesxway5.hub.nih.gov.,10,IN,MX
alzheimers.gov,nihcesxway4.hub.nih.gov.,10,IN,MX
alzheimers.gov,nihcesxway3.hub.nih.gov.,10,IN,MX
alzheimers.gov,nihcesxway2.hub.nih.gov.,10,IN,MX
alzheimers.gov,nihcesxway.hub.nih.gov.,10,IN,MX
alzheimers.gov,nihcesxwayst06.hub.nih.gov.,10,IN,MX
alzheimers.gov,nihcesxwayst05.hub.nih.gov.,10,IN,MX
alzheimers.gov,nihcesxwayst04.hub.nih.gov.,10,IN,MX
alzheimers.gov,nihcesxwayst03.hub.nih.gov.,10,IN,MX
alzheimers.gov,nihcesxwayst02.hub.nih.gov.,10,IN,MX
alzheimers.gov,nihcesxwayst01.hub.nih.gov.,10,IN,MX
aoa.gov,smtp2.ees.hhs.gov.,10,IN,MX
aoa.gov,smtp.ees.hhs.gov.,20,IN,MX
arpa-h.gov,nihcesxway3.hub.nih.gov.,10,IN,MX
arpa-h.gov,nihcesxwayst06.hub.nih.gov.,10,IN,MX
arpa-h.gov,nihcesxwayst05.hub.nih.gov.,10,IN,MX
arpa-h.gov,nihcesxwayst04.hub.nih.gov.,10,IN,MX
arpa-h.gov,nihcesxwayst03.hub.nih.gov.,10,IN,MX
arpa-h.gov,nihcesxway6.hub.nih.gov.,10,IN,MX
arpa-h.gov,nihcesxway5.hub.nih.gov.,10,IN,MX
arpa-h.gov,nihcesxway4.hub.nih.gov.,10,IN,MX
arpah.gov,nihcesxway4.hub.nih.gov.,10,IN,MX
arpah.gov,nihcesxway3.hub.nih.gov.,10,IN,MX
arpah.gov,nihcesxwayst06.hub.nih.gov.,10,IN,MX
arpah.gov,nihcesxwayst05.hub.nih.gov.,10,IN,MX
arpah.gov,nihcesxwayst04.hub.nih.gov.,10,IN,MX
arpah.gov,nihcesxwayst03.hub.nih.gov.,10,IN,MX
arpah.gov,nihcesxway6.hub.nih.gov.,10,IN,MX
arpah.gov,nihcesxway5.hub.nih.gov.,10,IN,MX
aspr.gov,aspr-gov.mail.protection.outlook.com.,0,IN,MX
betobaccofree.gov,smtp.ees.hhs.gov.,10,IN,MX
betobaccofree.gov,smtp2.ees.hhs.gov.,10,IN,MX
bioethics.gov,alt2.us.etp.fireeyegov.com.,30,IN,MX
bioethics.gov,alt3.us.etp.fireeyegov.com.,40,IN,MX
bioethics.gov,primary.us.etp.fireeyegov.com.,10,IN,MX
bioethics.gov,alt1.us.etp.fireeyegov.com.,20,IN,MX
cancer.gov,nihcesxway3.hub.nih.gov.,10,IN,MX
cancer.gov,nihcesxway2.hub.nih.gov.,10,IN,MX
cancer.gov,nihcesxway.hub.nih.gov.,10,IN,MX
cancer.gov,nihcesxwayst06.hub.nih.gov.,10,IN,MX
cancer.gov,nihcesxwayst05.hub.nih.gov.,10,IN,MX
cancer.gov,nihcesxwayst04.hub.nih.gov.,10,IN,MX
cancer.gov,nihcesxwayst03.hub.nih.gov.,10,IN,MX
cancer.gov,nihcesxwayst02.hub.nih.gov.,10,IN,MX
cancer.gov,nihcesxwayst01.hub.nih.gov.,10,IN,MX
cancer.gov,nihcesxway5.hub.nih.gov.,10,IN,MX
cancer.gov,nihcesxway4.hub.nih.gov.,10,IN,MX
cdc.gov,alt2.us.etp.fireeyegov.com.,30,IN,MX
cdc.gov,alt1.us.etp.fireeyegov.com.,20,IN,MX
cdc.gov,primary.us.etp.fireeyegov.com.,10,IN,MX
cdc.gov,alt3.us.etp.fireeyegov.com.,40,IN,MX
childcare.gov,smtp2.ees.hhs.gov.,10,IN,MX
childcare.gov,smtp.ees.hhs.gov.,20,IN,MX
childwelfare.gov,childwelfare-gov.mail.protection.outlook.com.,5,IN,MX
clinicaltrials.gov,nihcesxway4.hub.nih.gov.,10,IN,MX
clinicaltrials.gov,nihcesxway5.hub.nih.gov.,10,IN,MX
clinicaltrials.gov,nihcesxway3.hub.nih.gov.,10,IN,MX
cms.gov,alt3.us.etp.fireeyegov.com.,40,IN,MX
cms.gov,alt1.us.etp.fireeyegov.com.,20,IN,MX
cms.gov,primary.us.etp.fireeyegov.com.,10,IN,MX
cms.gov,alt2.us.etp.fireeyegov.com.,30,IN,MX
collegedrinkingprevention.gov,nihcesxway3.hub.nih.gov.,10,IN,MX
collegedrinkingprevention.gov,nihcesxway2.hub.nih.gov.,10,IN,MX
collegedrinkingprevention.gov,nihcesxway.hub.nih.gov.,10,IN,MX
collegedrinkingprevention.gov,nihcesxwayst06.hub.nih.gov.,10,IN,MX
collegedrinkingprevention.gov,nihcesxwayst05.hub.nih.gov.,10,IN,MX
collegedrinkingprevention.gov,nihcesxwayst04.hub.nih.gov.,10,IN,MX
collegedrinkingprevention.gov,nihcesxwayst03.hub.nih.gov.,10,IN,MX
collegedrinkingprevention.gov,nihcesxwayst02.hub.nih.gov.,10,IN,MX
collegedrinkingprevention.gov,nihcesxwayst01.hub.nih.gov.,10,IN,MX
collegedrinkingprevention.gov,nihcesxway5.hub.nih.gov.,10,IN,MX
collegedrinkingprevention.gov,nihcesxway4.hub.nih.gov.,10,IN,MX
dhhs.gov,smtp.ees.hhs.gov.,20,IN,MX
dhhs.gov,smtp2.ees.hhs.gov.,10,IN,MX
docline.gov,nihcesxway5.hub.nih.gov.,10,IN,MX
docline.gov,nihcesxway3.hub.nih.gov.,10,IN,MX
docline.gov,nihcesxway4.hub.nih.gov.,10,IN,MX
donaciondeorganos.gov,smtp.ees.hhs.gov.,20,IN,MX
donaciondeorganos.gov,smtp2.ees.hhs.gov.,10,IN,MX
drugabuse.gov,nihcesxwayst03.hub.nih.gov.,10,IN,MX
drugabuse.gov,nihcesxwayst02.hub.nih.gov.,10,IN,MX
drugabuse.gov,nihcesxwayst01.hub.nih.gov.,10,IN,MX
drugabuse.gov,nihcesxway5.hub.nih.gov.,10,IN,MX
drugabuse.gov,nihcesxway4.hub.nih.gov.,10,IN,MX
drugabuse.gov,nihcesxway3.hub.nih.gov.,10,IN,MX
drugabuse.gov,nihcesxway2.hub.nih.gov.,10,IN,MX
drugabuse.gov,nihcesxway.hub.nih.gov.,10,IN,MX
drugabuse.gov,nihcesxwayst06.hub.nih.gov.,10,IN,MX
drugabuse.gov,nihcesxwayst05.hub.nih.gov.,10,IN,MX
drugabuse.gov,nihcesxwayst04.hub.nih.gov.,10,IN,MX
everytrycounts.gov,smtp.ees.hhs.gov.,20,IN,MX
everytrycounts.gov,smtp2.ees.hhs.gov.,10,IN,MX
fatherhood.gov,alt2.us.etp.fireeyegov.com.,30,IN,MX
fatherhood.gov,alt3.us.etp.fireeyegov.com.,40,IN,MX
fatherhood.gov,primary.us.etp.fireeyegov.com.,10,IN,MX
fatherhood.gov,alt1.us.etp.fireeyegov.com.,20,IN,MX
fda.gov,smtp9.fda.gov.,10,IN,MX
fda.gov,smtp7.fda.gov.,10,IN,MX
fda.gov,smtp8.fda.gov.,10,IN,MX
fda.gov,smtp6.fda.gov.,10,IN,MX
fitness.gov,smtp.ees.hhs.gov.,10,IN,MX
fitness.gov,smtp2.ees.hhs.gov.,10,IN,MX
foodsafety.gov,smtp.ees.hhs.gov.,10,IN,MX
foodsafety.gov,smtp2.ees.hhs.gov.,10,IN,MX
freshempire.gov,alt1.us.etp.fireeyegov.com.,20,IN,MX
freshempire.gov,alt2.us.etp.fireeyegov.com.,30,IN,MX
freshempire.gov,alt3.us.etp.fireeyegov.com.,40,IN,MX
freshempire.gov,primary.us.etp.fireeyegov.com.,10,IN,MX
grants.gov,inbound-smtp.us-east-1.amazonaws.com.,10,IN,MX
grantsolutions.gov,alt1.aspmx.l.google.com.,10,IN,MX
grantsolutions.gov,email-smtp-fips.us-east-1.amazonaws.com.,90,IN,MX
grantsolutions.gov,aspmx.l.google.com.,10,IN,MX
grantsolutions.gov,alt2.aspmx.l.google.com.,20,IN,MX
grantsolutions.gov,aspmx4.googlemail.com.,30,IN,MX
grantsolutions.gov,aspmx5.googlemail.com.,30,IN,MX
grantsolutions.gov,email-smtp-fips.us-west-2.amazonaws.com.,90,IN,MX
grantsolutions.gov,aspmx2.googlemail.com.,30,IN,MX
grantsolutions.gov,aspmx3.googlemail.com.,30,IN,MX
healthcare.gov,mx2.public.govdelivery.com.,30,IN,MX
healthcare.gov,mx.public.govdelivery.com.,10,IN,MX
health.gov,smtp2.ees.hhs.gov.,10,IN,MX
health.gov,smtp.ees.hhs.gov.,10,IN,MX
healthit.gov,aspmx3.googlemail.com.,10,IN,MX
healthit.gov,aspmx.l.google.com.,1,IN,MX
healthit.gov,alt1.aspmx.l.google.com.,5,IN,MX
healthit.gov,alt2.aspmx.l.google.com.,5,IN,MX
healthit.gov,aspmx2.googlemail.com.,10,IN,MX
hhs.gov,alt3.us.etp.fireeyegov.com.,40,IN,MX
hhs.gov,alt1.us.etp.fireeyegov.com.,20,IN,MX
hhs.gov,primary.us.etp.fireeyegov.com.,10,IN,MX
hhs.gov,alt2.us.etp.fireeyegov.com.,30,IN,MX
hhsoig.gov,oig-hhs-gov.mail.protection.outlook.com.,0,IN,MX
hhsops.gov,smtp.ees.hhs.gov.,10,IN,MX
hhsops.gov,smtp2.ees.hhs.gov.,20,IN,MX
hiv.gov,alt2.us.etp.fireeyegov.com.,30,IN,MX
hiv.gov,alt3.us.etp.fireeyegov.com.,40,IN,MX
hiv.gov,primary.us.etp.fireeyegov.com.,10,IN,MX
hiv.gov,alt1.us.etp.fireeyegov.com.,20,IN,MX
hrsa.gov,nihcesxway3.hub.nih.gov.,10,IN,MX
hrsa.gov,nihcesxway4.hub.nih.gov.,10,IN,MX
hrsa.gov,nihcesxway5.hub.nih.gov.,10,IN,MX
hrsa.gov,nihcesxway6.hub.nih.gov.,10,IN,MX
hrsa.gov,nihcesxwayst03.hub.nih.gov.,10,IN,MX
hrsa.gov,nihcesxwayst04.hub.nih.gov.,10,IN,MX
hrsa.gov,nihcesxwayst05.hub.nih.gov.,10,IN,MX
hrsa.gov,nihcesxwayst06.hub.nih.gov.,10,IN,MX
idealab.gov,smtp2.ees.hhs.gov.,10,IN,MX
idealab.gov,smtp.ees.hhs.gov.,20,IN,MX
ihs.gov,mxb-0064a601.gslb.gpphosted.com.,10,IN,MX
ihs.gov,mxa-0064a601.gslb.gpphosted.com.,10,IN,MX
medlineplus.gov,nihcesxway4.hub.nih.gov.,10,IN,MX
medlineplus.gov,nihcesxway5.hub.nih.gov.,10,IN,MX
medlineplus.gov,nihcesxway3.hub.nih.gov.,10,IN,MX
mesh.gov,nihcesxway5.hub.nih.gov.,10,IN,MX
mesh.gov,nihcesxway3.hub.nih.gov.,10,IN,MX
mesh.gov,nihcesxway4.hub.nih.gov.,10,IN,MX
ncifcrf.gov,nihcesxwayst04.hub.nih.gov.,10,IN,MX
ncifcrf.gov,nihcesxwayst03.hub.nih.gov.,10,IN,MX
ncifcrf.gov,nihcesxwayst02.hub.nih.gov.,10,IN,MX
ncifcrf.gov,nihcesxwayst01.hub.nih.gov.,10,IN,MX
ncifcrf.gov,nihcesxway6.hub.nih.gov.,10,IN,MX
ncifcrf.gov,nihcesxway5.hub.nih.gov.,10,IN,MX
ncifcrf.gov,nihcesxway4.hub.nih.gov.,10,IN,MX
ncifcrf.gov,nihcesxway3.hub.nih.gov.,10,IN,MX
ncifcrf.gov,nihcesxway2.hub.nih.gov.,10,IN,MX
ncifcrf.gov,nihcesxway.hub.nih.gov.,10,IN,MX
ncifcrf.gov,nihcesxwayst06.hub.nih.gov.,10,IN,MX
ncifcrf.gov,nihcesxwayst05.hub.nih.gov.,10,IN,MX
nih.gov,nihcesxway3.hub.nih.gov.,10,IN,MX
nih.gov,nihcesxwayst06.hub.nih.gov.,10,IN,MX
nih.gov,nihcesxwayst05.hub.nih.gov.,10,IN,MX
nih.gov,nihcesxwayst04.hub.nih.gov.,10,IN,MX
nih.gov,nihcesxwayst03.hub.nih.gov.,10,IN,MX
nih.gov,nihcesxway6.hub.nih.gov.,10,IN,MX
nih.gov,nihcesxway5.hub.nih.gov.,10,IN,MX
nih.gov,nihcesxway4.hub.nih.gov.,10,IN,MX
nlm.gov,nihcesxway5.hub.nih.gov.,10,IN,MX
nlm.gov,nihcesxway4.hub.nih.gov.,10,IN,MX
nlm.gov,nihcesxway3.hub.nih.gov.,10,IN,MX
nnlm.gov,inbound-smtp.us-east-1.amazonaws.com.,10,IN,MX
opioids.gov,smtp2.ees.hhs.gov.,10,IN,MX
opioids.gov,smtp.ees.hhs.gov.,20,IN,MX
pandemicflu.gov,smtp2.ees.hhs.gov.,10,IN,MX
pandemicflu.gov,smtp.ees.hhs.gov.,20,IN,MX
psc.gov,alt2.us.etp.fireeyegov.com.,30,IN,MX
psc.gov,alt3.us.etp.fireeyegov.com.,40,IN,MX
psc.gov,primary.us.etp.fireeyegov.com.,10,IN,MX
psc.gov,alt1.us.etp.fireeyegov.com.,20,IN,MX
samhsa.gov,alt2.us.etp.fireeyegov.com.,30,IN,MX
samhsa.gov,alt1.us.etp.fireeyegov.com.,20,IN,MX
samhsa.gov,alt3.us.etp.fireeyegov.com.,40,IN,MX
samhsa.gov,primary.us.etp.fireeyegov.com.,10,IN,MX
simplereport.gov,alt3.us.etp.fireeyegov.com.,40,IN,MX
simplereport.gov,primary.us.etp.fireeyegov.com.,10,IN,MX
simplereport.gov,alt1.us.etp.fireeyegov.com.,20,IN,MX
simplereport.gov,alt2.us.etp.fireeyegov.com.,30,IN,MX
stopbullying.gov,smtp2.ees.hhs.gov.,10,IN,MX
stopbullying.gov,smtp.ees.hhs.gov.,10,IN,MX
surgeongeneral.gov,smtp2.ees.hhs.gov.,10,IN,MX
surgeongeneral.gov,smtp.ees.hhs.gov.,10,IN,MX
therealcost.gov,smtp.ees.hhs.gov.,20,IN,MX
therealcost.gov,smtp2.ees.hhs.gov.,10,IN,MX
thisfreelife.gov,smtp2.ees.hhs.gov.,10,IN,MX
thisfreelife.gov,smtp.ees.hhs.gov.,10,IN,MX
visforvaccinated.gov,smtp2.ees.hhs.gov.,200,IN,MX
visforvaccinated.gov,smtp.ees.hhs.gov.,100,IN,MX
whaging.gov,alt2.us.etp.fireeyegov.com.,30,IN,MX
whaging.gov,alt3.us.etp.fireeyegov.com.,40,IN,MX
whaging.gov,primary.us.etp.fireeyegov.com.,10,IN,MX
whaging.gov,alt1.us.etp.fireeyegov.com.,20,IN,MX
whitehouseconferenceonaging.gov,smtp.ees.hhs.gov.,20,IN,MX
whitehouseconferenceonaging.gov,smtp2.ees.hhs.gov.,10,IN,MX
cisa.gov,mxb-00376703.gslb.gpphosted.com.,10,IN,MX
cisa.gov,mxa-00376703.gslb.gpphosted.com.,10,IN,MX
cpnireporting.gov,mail.cpnireporting.gov.,10,IN,MX
cyber.gov,mxb-00376703.gslb.gpphosted.com.,10,IN,MX
cyber.gov,mxa-00376703.gslb.gpphosted.com.,10,IN,MX
dhs.gov,mxb-00376703.gslb.gpphosted.com.,10,IN,MX
dhs.gov,mxa-00376703.gslb.gpphosted.com.,10,IN,MX
dotgov.gov,mxb-00376703.gslb.gpphosted.com.,10,IN,MX
dotgov.gov,mxa-00376703.gslb.gpphosted.com.,10,IN,MX
fema.gov,mxa-00376703.gslb.gpphosted.com.,10,IN,MX
fema.gov,mxb-00376703.gslb.gpphosted.com.,10,IN,MX
fletc.gov,dev.learn.fletc.gov.,10,IN,MX
fletc.gov,learn.fletc.gov.,10,IN,MX
fletc.gov,test.learn.fletc.gov.,10,IN,MX
get.gov,mxb-00376703.gslb.gpphosted.com.,10,IN,MX
get.gov,mxa-00376703.gslb.gpphosted.com.,10,IN,MX
nic.gov,dotgov.gov.s6b1.psmtp.com.,300,IN,MX
nic.gov,dotgov.gov.s6b2.psmtp.com.,400,IN,MX
nic.gov,dotgov.gov.s6a1.psmtp.com.,100,IN,MX
nic.gov,dotgov.gov.s6a2.psmtp.com.,200,IN,MX
niem.gov,titan3.gtri.gatech.edu.,30,IN,MX
niem.gov,titan2.gtri.gatech.edu.,20,IN,MX
niem.gov,titan1.gtri.gatech.edu.,10,IN,MX
nmsc.gov,mail.nmsc.gov.,10,IN,MX
secretservice.gov,secretservice-gov.mail.protection.outlook.com.,10,IN,MX
us-cert.gov,smtp4.us-cert.gov.,10,IN,MX
us-cert.gov,smtp3.us-cert.gov.,10,IN,MX
us-cert.gov,smtp2.us-cert.gov.,10,IN,MX
us-cert.gov,smtp1.us-cert.gov.,10,IN,MX
uscg.gov,pri-jeemsg.eemsg.mail.mil.,10,IN,MX
uscg.gov,sec-jeemsg.eemsg.mail.mil.,20,IN,MX
usss.gov,mail2.usss.gov.,10,IN,MX
usss.gov,mail.usss.gov.,10,IN,MX
ginniemae.gov,ginniemae-gov.mail.protection.outlook.com.,10,IN,MX
hud.gov,hud-gov.mail.protection.outlook.com.,0,IN,MX
hudoig.gov,dmail03.hudoig.gov.,21,IN,MX
hudoig.gov,dmail02.hudoig.gov.,21,IN,MX
hudoig.gov,cmail02.hudoig.gov.,11,IN,MX
hudoig.gov,cmail03.hudoig.gov.,11,IN,MX
huduser.gov,alt2.aspmx.l.google.com.,20,IN,MX
huduser.gov,alt3.aspmx.l.google.com.,50,IN,MX
huduser.gov,alt4.aspmx.l.google.com.,50,IN,MX
huduser.gov,aspmx.l.google.com.,10,IN,MX
huduser.gov,alt1.aspmx.l.google.com.,20,IN,MX
atf.gov,mx-da6.usdoj.gov.,10,IN,MX
atf.gov,mx-dc2.usdoj.gov.,10,IN,MX
bja.gov,mx-dc2.usdoj.gov.,10,IN,MX
bja.gov,mx-da6.usdoj.gov.,10,IN,MX
bop.gov,mx-jdcw.usdoj.gov.,10,IN,MX
bop.gov,mx-da6.usdoj.gov.,10,IN,MX
crimesolutions.gov,crimesolutions-gov.mail.protection.outlook.com.,0,IN,MX
deaecom.gov,mail.deaecom.gov.,10,IN,MX
dea.gov,mx-da6.usdoj.gov.,10,IN,MX
dea.gov,mx-jdcw.usdoj.gov.,10,IN,MX
doj.gov,mx-dc2.usdoj.gov.,10,IN,MX
doj.gov,mx-da6.usdoj.gov.,10,IN,MX
epic.gov,mx-da6.usdoj.gov.,10,IN,MX
epic.gov,mx-dc2.usdoj.gov.,10,IN,MX
fara.gov,mx-da6.usdoj.gov.,10,IN,MX
fara.gov,mx-dc2.usdoj.gov.,10,IN,MX
fbi.gov,mx-east.fbi.gov.,10,IN,MX
fbi.gov,mx-west.fbi.gov.,20,IN,MX
fbilab.gov,mx-east.fbi.gov.,10,IN,MX
fbilab.gov,mx-west.fbi.gov.,20,IN,MX
firstfreedom.gov,mx-dc2.usdoj.gov.,10,IN,MX
firstfreedom.gov,mx-da6.usdoj.gov.,10,IN,MX
foia.gov,mx-da6.usdoj.gov.,10,IN,MX
foia.gov,mx-dc2.usdoj.gov.,10,IN,MX
forfeiture.gov,mx-dc2.usdoj.gov.,10,IN,MX
forfeiture.gov,mx-da6.usdoj.gov.,10,IN,MX
ic3.gov,mail2.ic3.gov.,25,IN,MX
ic3.gov,mail1.ic3.gov.,10,IN,MX
interpol.gov,mx-dc2.usdoj.gov.,10,IN,MX
interpol.gov,mx-da6.usdoj.gov.,10,IN,MX
justice.gov,mx-dc2.usdoj.gov.,10,IN,MX
justice.gov,mx-da6.usdoj.gov.,10,IN,MX
leo.gov,mx-east-leo.fbi.gov.,10,IN,MX
medalofvalor.gov,mx-dc2.usdoj.gov.,10,IN,MX
medalofvalor.gov,mx-da6.usdoj.gov.,10,IN,MX
